Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
SRX1828370	16655982	539319	3776	15928783	0	0	0	0	429	0	0	0	0	149381	32793	1501	3.2379898105077203	16655982.0	727199.0	4.37	15928783.0	95.63	SRX1828370_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16655982.0	0.0	20-100	49.0	30.837923593336026	91.45608658798984	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	21414895	7263951	21414895	2141489500	555549217	1562884939	27.018790472706023	0.1098	0.3511	0.5391		
SRX1828371	6812869	3254818	14606	2984127	0	0	0	0	1774	0	0	0	0	404351	145490	7703	47.77455723866113	6812869.0	3828742.0	56.2	2984127.0	43.8	SRX1828371_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6812869.0	0.0	20-100	52.0	75.14151470139822	91.90848290199034	pass	pass	fail	pass	fail	fail	pass	warn	pass	warn	pass	2.6	8978976	1318433	8978976	897897600	259233379	634143797	29.374597170100465	0.0169	0.4739	0.5092		
SRX1828372	5947210	2736996	6965	2860151	0	0	0	0	2227	0	0	0	0	197851	134197	8823	46.0215126084332	5947210.0	3087059.0	51.91	2860151.0	48.09	SRX1828372_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5947210.0	0.0	20-100	52.0	64.13175115155177	88.10104570042087	pass	pass	warn	pass	fail	fail	pass	warn	warn	fail	pass	2.6	8060495	1163416	8060495	806049500	241417711	561042704	30.39599875690017	0.02	0.4205	0.5595		
SRX1828373	22169727	416516	136598	21539678	0	0	0	0	470	0	0	0	0	49592	25548	1325	1.8787601669610092	22169727.0	630049.0	2.84	21539678.0	97.16	SRX1828373_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22169727.0	0.0	20-100	35.0	20.77740346372348	89.1892314235534	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	28676620	12478445	28676620	2867662000	709677124	2123206497	25.9603643316402	0.2357	0.3049	0.4594		
SRX1828374	6604160	2930319	5823	3172101	0	0	0	0	2880	0	0	0	0	332364	151144	9529	44.37080567399942	6604160.0	3432059.0	51.97	3172101.0	48.03	SRX1828374_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6604160.0	0.0	20-100	51.0	77.67291552873743	90.9950573577866	pass	pass	fail	pass	fail	fail	pass	warn	pass	warn	pass	2.6	8859427	1409065	8859427	885942700	259239600	622295796	29.758911496194955	0.0393	0.3794	0.5812		
SRX1828375	6627692	3202995	13187	2913530	0	0	0	0	2697	0	0	0	0	351055	135991	8237	48.327456978990575	6627692.0	3714162.0	56.04	2913530.0	43.96	SRX1828375_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6627692.0	0.0	20-100	53.0	75.27548511139298	91.67648375935391	pass	pass	fail	pass	fail	fail	pass	warn	pass	warn	pass	2.6	8723734	1295455	8723734	872373400	249909163	617825727	29.17875224072628	0.0161	0.4722	0.5118		
SRX1828376	12013404	6485549	127273	3222701	0	0	0	0	2300	0	0	0	0	1817408	346820	11353	53.98593937238771	12013404.0	8790703.0	73.17	3222701.0	26.83	SRX1828376_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12013404.0	0.0	20-100	53.0	30.840360342149012	94.86425962200222	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	13091577	4258802	13091577	1309157700	121122880	1168788002	10.722138211462225	0.0332	0.4768	0.49		
SRX1828377	12251283	7817624	69598	2829034	0	0	0	0	3576	0	0	0	0	1079457	434117	17877	63.81065558603128	12251283.0	9422249.0	76.91	2829034.0	23.09	SRX1828377_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12251283.0	0.0	20-100	52.0	32.92755124239986	94.87754351931956	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass	2.6	13762636	4171956	13762636	1376263600	159650033	1198887191	12.888258397591857	0.0334	0.4356	0.531		
SRX1828378	13863676	8831192	17357	3717047	0	0	0	0	6719	0	0	0	0	850699	415382	25280	63.70021919150447	13863676.0	10146629.0	73.19	3717047.0	26.81	SRX1828378_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13863676.0	0.0	20-100	51.0	32.03205262471819	94.89520138814554	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	15488328	4685786	15488328	1548832800	177149036	1354309632	12.559339394155392	0.0222	0.4176	0.5602		
SRX1828379	15525476	9976809	97769	3470643	0	0	0	0	4313	0	0	0	0	1452375	504460	19107	64.26088965001782	15525476.0	12054833.0	77.65	3470643.0	22.35	SRX1828379_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15525476.0	0.0	20-100	51.0	33.418019864205085	94.41941941103772	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	17333271	5642060	17333271	1733327100	206251864	1501213427	13.391221599200753	0.0283	0.4468	0.5249		
SRX1828380	17665674	4891982	2016842	10237214	0	0	0	0	2410	0	0	0	0	289356	216018	11852	27.69202012898008	17665674.0	7428460.0	42.05	10237214.0	57.95	SRX1828380_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17665674.0	0.0	20-100	57.0	25.845589508616744	94.29530534753444	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	20155337	6205243	20155337	2015533700	255788427	1727497796	14.290800694624952	0.2822	0.2902	0.4276		
SRX1828381	11918986	16501	2940503	8499390	0	0	0	0	3578	0	0	0	0	456072	2875	67	0.1384429849988916	11918986.0	3419596.0	28.69	8499390.0	71.31	SRX1828381_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11918986.0	0.0	20-100	56.0	18.75695142863073	95.44450207425363	pass	pass	fail	pass	fail	fail	pass	warn	fail	warn	pass	2.6	13707836	2850970	13707836	1370783600	184477863	1174983140	14.283834443306734	0.8569	0.0547	0.0884		
SRX1828382	13854592	2093459	1710257	9764618	0	0	0	0	1538	0	0	0	0	172994	105064	6662	15.110217608717743	13854592.0	4089974.0	29.52	9764618.0	70.48	SRX1828382_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13854592.0	0.0	20-100	59.0	36.7121421354833	79.25896973364499	pass	pass	fail	pass	fail	fail	warn	warn	fail	warn	pass	2.6	15816739	5061659	15816739	1581673900	199373981	1354990426	14.331871696182128	0.4307	0.2189	0.3504		
SRX1828383	11240738	7611404	35364	2294794	0	0	0	0	3387	0	0	0	0	906614	373398	15777	67.71267153455582	11240738.0	8945944.0	79.59	2294794.0	20.41	SRX1828383_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11240738.0	0.0	20-100	52.0	46.201176248402646	80.44000954385736	pass	pass	fail	pass	fail	warn	warn	warn	fail	pass	pass	2.6	12520155	3760053	12520155	1252015500	132808671	1103433692	11.86740962871466	0.0313	0.414	0.5547		
SRX1828384	14461452	6233016	10957	7122812	0	0	0	0	5779	0	0	0	0	754660	315507	18721	43.10090024155251	14461452.0	7338640.0	50.75	7122812.0	49.25	SRX1828384_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14461452.0	0.0	20-100	54.0	31.09408134085736	94.01704877214266	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	16424072	5404416	16424072	1642407200	206556732	1410577393	14.115245415387854	0.043	0.3843	0.5728		
SRX1828385	14517288	6318661	25757	7049937	0	0	0	0	1244	0	0	0	0	836117	276017	9555	43.52507851328705	14517288.0	7467351.0	51.44	7049937.0	48.56	SRX1828385_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14517288.0	0.0	20-100	62.0	31.466693432739447	94.8338967994573	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	16300636	4257712	16300636	1630063600	189881427	1416873694	13.07862503033624	0.0392	0.3822	0.5786		
SRX1828386	19549382	3725	337873	19148400	0	0	0	0	179	0	0	0	0	58631	558	16	0.0190543107705399	19549382.0	400982.0	2.05	19148400.0	97.95	SRX1828386_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19549382.0	0.0	20-100	53.0	27.914159584741927	77.00088238083434	pass	pass	fail	pass	fail	fail	warn	warn	fail	fail	pass	2.6	22227968	11767957	22227968	2222796800	282918823	1866203113	16.042567948631202	0.8466	0.0603	0.0931		
SRX1828491	13669787	2909533	7209425	2766071	0	0	0	0	0	0	0	0	0	621068	162043	1647	21.28440626031701	13669787.0	10903716.0	79.77	2766071.0	20.23	SRX1828491_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13669787.0	0.0	20-75	51.0	54.9210858721938	73.44168508258394	pass	pass	warn	pass	fail	warn	pass	warn	warn	warn	pass	2.6	13680854	3613296	13680854	1026064050	5106232	1013838459	1.1915036882931431			0.4044	0.0135	0.5822
SRX1828492	12289890	2593126	6856962	2165026	0	0	0	0	0	0	0	0	0	532254	141040	1482	21.099668101179105	12289890.0	10124864.0	82.38	2165026.0	17.62	SRX1828492_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12289890.0	0.0	20-75	52.0	53.44033848123544	73.49348025084032	pass	pass	warn	pass	fail	pass	pass	warn	warn	warn	pass	2.6	12293760	3151789	12293760	922032000	3881099	912208112	1.0654606347718951			0.4041	0.0123	0.5836
SRX1828493	10468319	2429692	5622709	1824423	0	0	0	0	0	0	0	0	0	460707	129521	1267	23.209953766215957	10468319.0	8643896.0	82.57	1824423.0	17.43	SRX1828493_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10468319.0	0.0	20-75	52.0	54.33600511001394	73.55568358205362	pass	pass	warn	pass	fail	pass	pass	warn	warn	warn	pass	2.6	10490343	2672207	10490343	786775725	3120774	777665162	1.1579618829749736			0.4166	0.012	0.5714
SRX1828494	12488751	2580462	7071541	2200096	0	0	0	0	0	0	0	0	0	504562	130632	1458	20.66229040838431	12488751.0	10288655.0	82.38	2200096.0	17.62	SRX1828494_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12488751.0	0.0	20-75	52.0	53.120162582336135	73.49067044414609	pass	pass	warn	pass	fail	pass	pass	warn	warn	warn	pass	2.6	12534370	3241193	12534370	940077750	3838025	926939426	1.3975784449743651			0.4012	0.0109	0.5878
SRX1828495	8438842	1848189	4526543	1614859	0	0	0	0	0	0	0	0	0	336249	112120	882	21.90097883098179	8438842.0	6823983.0	80.86	1614859.0	19.14	SRX1828495_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8438842.0	0.0	20-76	50.0	45.30954177796819	74.9612610355781	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	8442981	2445753	8442981	641666556	2777026	635024506	1.0351248538501046			0.4744	0.0088	0.5168
SRX1828496	9050813	2052704	4691181	1822172	0	0	0	0	0	0	0	0	0	353868	129843	1045	22.679774734048756	9050813.0	7228641.0	79.87	1822172.0	20.13	SRX1828496_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9050813.0	0.0	20-76	50.0	48.79184147367869	74.85317860395524	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	9059768	2590911	9059768	688542368	3120722	680123827	1.2226612901764091			0.4527	0.009	0.5383
SRX1828497	9518741	2319130	5189461	1539228	0	0	0	0	0	0	0	0	0	339648	130167	1107	24.3638313092036	9518741.0	7979513.0	83.83	1539228.0	16.17	SRX1828497_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9518741.0	0.0	20-76	51.0	43.51671969192971	75.0488242089999	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	9529712	2662127	9529712	724258112	2519428	717011168	1.0006023929767185			0.4648	0.0075	0.5277
SRX1828498	9968930	2540839	5120418	1808138	0	0	0	0	0	0	0	0	0	351370	146873	1292	25.4875799107828	9968930.0	8160792.0	81.86	1808138.0	18.14	SRX1828498_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9968930.0	0.0	20-76	51.0	46.7712605851648	74.96925668050633	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	9984944	2804330	9984944	758855744	3068111	750173707	1.1440958401706451			0.4601	0.0083	0.5316
SRX1828499	10056501	2520446	5092850	1929683	0	0	0	0	0	0	0	0	0	368381	143925	1216	25.062852377780303	10056501.0	8126818.0	80.81	1929683.0	19.19	SRX1828499_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10056501.0	0.0	20-76	51.0	45.730953328508974	74.96899945617268	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	10060870	2887921	10060870	764626120	3226603	756798715	1.0236905064137751			0.4571	0.0082	0.5346
SRX1828500	10753681	2536030	5780954	1929205	0	0	0	0	0	0	0	0	0	365555	140684	1253	23.58290151995396	10753681.0	8824476.0	82.06	1929205.0	17.94	SRX1828500_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10753681.0	0.0	20-76	51.0	44.13511112243349	74.95346886335943	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10756171	3070278	10756171	817468996	3269065	809083231	1.0258205560128668			0.4503	0.0074	0.5423
SRX1828501	11785133	2710763	6518703	2040933	0	0	0	0	0	0	0	0	0	362796	150636	1302	23.00154779755137	11785133.0	9744200.0	82.68	2040933.0	17.32	SRX1828501_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11785133.0	0.0	20-76	51.0	43.68088847736345	74.95146062416097	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	11830374	3394288	11830374	899108424	3633649	886639127	1.386851314830969			0.4546	0.0063	0.5391
SRX1828502	9216933	2113878	4986709	1656475	0	0	0	0	0	0	0	0	0	334114	124714	1043	22.934722428816613	9216933.0	7560458.0	82.03	1656475.0	17.97	SRX1828502_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9216933.0	0.0	20-76	51.0	45.14848899498379	74.9542128601781	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	9222790	2672052	9222790	700932040	2925718	693493586	1.0612232820745362			0.4617	0.008	0.5303
SRX1828503	9348870	2208492	4690923	1889889	0	0	0	0	0	0	0	0	0	402140	156421	1005	23.62309027722067	9348870.0	7458981.0	79.78	1889889.0	20.22	SRX1828503_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9348870.0	0.0	20-76	50.0	45.50688383935104	74.85292425715622	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	9370401	2791191	9370401	712150476	3250347	702727990	1.3231032369625206			0.4626	0.0112	0.5262
SRX1828504	10216004	2533981	5190942	1921367	0	0	0	0	0	0	0	0	0	415931	152651	1132	24.80403296631442	10216004.0	8294637.0	81.19	1921367.0	18.81	SRX1828504_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10216004.0	0.0	20-76	51.0	45.34501752498238	74.9681920641378	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	10232388	2972149	10232388	777661488	3186469	768820863	1.1368217581066584			0.4587	0.0104	0.5308
SRX1828505	16410644	3118044	9538548	2828524	0	0	0	0	0	0	0	0	0	747819	176213	1496	19.0001318656355	16410644.0	13582120.0	82.76	2828524.0	17.24	SRX1828505_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16410644.0	0.0	20-75	52.0	50.98876529006756	73.47980518010141	pass	pass	warn	pass	fail	pass	pass	warn	warn	warn	pass	2.6	16414049	4226992	16414049	1231053675	5128898	1217802074	1.0764438033134502			0.404	0.014	0.582
SRX1828506	12519099	2627025	7009800	2203146	0	0	0	0	0	0	0	0	0	521799	155945	1384	20.984137915995397	12519099.0	10315953.0	82.4	2203146.0	17.6	SRX1828506_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12519099.0	0.0	20-75	51.0	53.18206554918652	73.50289601512058	pass	pass	warn	pass	fail	warn	pass	warn	warn	warn	pass	2.6	12522672	3273193	12522672	939200400	4105801	929254134	1.0590142423278357			0.4117	0.0114	0.577
SRX1828507	10382844	1724225	6387751	1791377	0	0	0	0	0	0	0	0	0	373022	105713	756	16.606480844747352	10382844.0	8591467.0	82.75	1791377.0	17.25	SRX1828507_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10382844.0	0.0	20-75	51.0	52.65146374550213	73.47053254387718	pass	pass	warn	pass	fail	pass	pass	warn	warn	warn	pass	2.6	10387085	2733976	10387085	779031375	3384988	770292891	1.121711432995879			0.3971	0.0091	0.5938
SRX1828508	12332961	2473982	6999766	2179834	0	0	0	0	0	0	0	0	0	533487	144731	1161	20.05991910620653	12332961.0	10153127.0	82.33	2179834.0	17.67	SRX1828508_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12332961.0	0.0	20-75	52.0	52.48883108804202	73.49092549631837	pass	pass	warn	pass	fail	pass	pass	warn	warn	warn	pass	2.6	12340717	3176833	12340717	925553775	3668372	915360366	1.1013308221880462			0.4088	0.0115	0.5797
SRX2000584	57778060	16444904	30786793	2461049	0	0	0	0	83271	0	0	0	0	6908473	1060896	32674	28.46219481927915	57778060.0	55317011.0	95.74	2461049.0	4.26	SRX2000584_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	57778060.0	0.0	20-100	53.0	6.675234401084032	97.62197259651848	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	59051411	18911261	59051411	5905141100	468648682	5384918733	8.809651762597172	0.011	0.3238	0.6651		
SRX2000585	42299515	26823965	482862	2503430	0	0	0	0	23602	0	0	0	0	10344668	2057961	63027	63.41435593292264	42299515.0	39796085.0	94.08	2503430.0	5.92	SRX2000585_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42299515.0	0.0	20-100	51.0	10.843900394694272	97.50462623507622	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	43103817	13761080	43103817	4310381700	295398746	3983857541	7.575295686690578	0.0273	0.4985	0.4742		
SRX2000586	37740249	24140195	132495	2566942	0	0	0	0	24343	0	0	0	0	9207029	1627748	41497	63.96405863670904	37740249.0	35173307.0	93.2	2566942.0	6.8	SRX2000586_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37740249.0	0.0	20-100	51.0	11.906504031921756	93.42926598073056	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	38427100	12448668	38427100	3842710000	268756438	3542718354	7.806772980526763	0.0198	0.5196	0.4606		
SRX2000587	41758191	27217519	2037096	2063217	0	0	0	0	45032	0	0	0	0	8245897	2084561	64869	65.17887472663746	41758191.0	39694974.0	95.06	2063217.0	4.94	SRX2000587_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41758191.0	0.0	20-100	51.0	12.754745517606796	93.64131923243514	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	42622865	14241836	42622865	4262286500	289633308	3928937782	7.820889515521774	0.0352	0.43	0.5349		
SRX2000588	40955427	27774138	63379	2956843	0	0	0	0	65128	0	0	0	0	8058879	1981525	55535	67.81552540033339	40955427.0	37998584.0	92.78	2956843.0	7.22	SRX2000588_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40955427.0	0.0	20-100	51.0	13.174401579774344	93.15655021738633	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	41828062	15043197	41828062	4182806200	285559507	3834066152	8.337466077199561	0.0355	0.4245	0.54		
SRX2000589	31637304	21907744	49428	2376526	0	0	0	0	66229	0	0	0	0	5754298	1435261	47818	69.2465577977188	31637304.0	29260778.0	92.49	2376526.0	7.51	SRX2000589_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31637304.0	0.0	20-100	51.0	14.493806226093009	93.5881926601584	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	32319222	11423376	32319222	3231922200	208162777	2974980559	7.95011838465666	0.0349	0.4145	0.5506		
SRX2000590	11691911	8234365	112018	540998	0	0	0	0	12455	0	0	0	0	2269064	508820	14191	70.42787958273031	11691911.0	11150913.0	95.37	540998.0	4.63	SRX2000590_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11691911.0	0.0	20-100	51.0	19.52200473469898	97.14085541704858	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	11924956	4012852	11924956	1192495600	77470742	1102176521	7.573954905997137	0.0213	0.4969	0.4819		
SRX2000591	35246398	24696937	86735	1216274	0	0	0	0	74229	0	0	0	0	7192070	1927077	53076	70.06939262275822	35246398.0	34030124.0	96.55	1216274.0	3.45	SRX2000591_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35246398.0	0.0	20-100	51.0	12.84816953302162	96.72778897860712	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	36036668	12758514	36036668	3603666800	234796350	3316690657	7.963448313256931	0.0327	0.4683	0.4989		
SRX2000592	32460857	23020824	158011	1207341	0	0	0	0	36111	0	0	0	0	6255631	1729747	53192	70.91871912069358	32460857.0	31253516.0	96.28	1207341.0	3.72	SRX2000592_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32460857.0	0.0	20-100	51.0	14.051553015328867	94.05054506108696	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	33073727	11356409	33073727	3307372700	201961134	3067022881	7.267092063739898	0.0307	0.4615	0.5078		
SRX2038319	26937775	21571458	1073	124176	0	0	0	0	0	0	0	0	0	3776815	1445410	18843	80.07884095846818	26937775.0	26813599.0	99.54	124176.0	0.46	SRX2038319_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26937775.0	0.0	20-50	50.0	14.689451425504588	49.56096964207326	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	26940729	8555436	26940729	1347036450	539348	1335066434	0.8886185670773794			0.4608	0.4746	0.0646
SRX2038320	22606796	17937381	1556	106606	0	0	0	0	0	0	0	0	0	3399304	1145276	16673	79.34508277953232	22606796.0	22500190.0	99.53	106606.0	0.47	SRX2038320_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22606796.0	0.0	20-50	50.0	16.285735248048066	49.56451214935544	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	22608532	7119260	22608532	1130426600	472993	1120498540	0.8782578187739035			0.4645	0.47	0.0655
SRX2038321	26390533	20916223	382	130829	0	0	0	0	0	0	0	0	0	3953303	1366944	22852	79.2565386989342	26390533.0	26259704.0	99.5	130829.0	0.5	SRX2038321_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26390533.0	0.0	20-50	50.0	15.803530653460529	49.56232778625578	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	26392934	8331216	26392934	1319646700	527299	1307979958	0.8840807164523656			0.4578	0.4726	0.0695
SRX2038322	21474595	16674629	2240	106316	0	0	0	0	0	0	0	0	0	3381209	1290784	19417	77.64816519240526	21474595.0	21368279.0	99.5	106316.0	0.5	SRX2038322_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21474595.0	0.0	20-50	50.0	17.223872848751277	49.55864979060141	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	21477292	6804558	21477292	1073864600	451629	1064254704	0.8948889832107325			0.4592	0.4687	0.072
SRX2038323	14711822	11882367	392	87519	0	0	0	0	0	0	0	0	0	2051601	680047	9896	80.7674739403454	14711822.0	14624303.0	99.41	87519.0	0.59	SRX2038323_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14711822.0	0.0	20-50	50.0	17.241769744146236	49.56083787582531	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	14714423	4668229	14714423	735721150	291280	729132865	0.8954866935658979			0.4847	0.4586	0.0566
SRX2038324	23421301	19035890	2469	102604	0	0	0	0	0	0	0	0	0	3202078	1059662	18598	81.27597181727863	23421301.0	23318697.0	99.56	102604.0	0.44	SRX2038324_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23421301.0	0.0	20-50	51.0	15.663076445084233	49.5552379861392	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	23427022	7419323	23427022	1171351100	482244	1160651762	0.9134185301059604			0.5059	0.434	0.0601
