,cond1,cond2,n_dima,n_deg,exp_var_dimas,exp_var_all
2127,hot_tale:hot_ale8_30c,hot_tale:hot_ale9_mid_30c,3,111,0.05792579949923804,0.8452521684947436
2128,ros_tale:3_76_750pq,ros_tale:21_97_750pq,0,421,0.0,
2129,DDB2:PD-005_del-qseF_Batch_6h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,37,498,0.4003160724279028,0.7349885326267774
2130,DDB2:PD-003_BW25113_Fed-batch_6h,DDB2:PD-003_del-phoB_Batch_9h,40,535,0.3233023728083383,0.740933616832072
2131,ros_tale:7_103_250pq,ros_tale:14_27_0pq,0,412,0.0,
2132,svns_pgi:PaePgi2_34,svns_pgi:PaePgi24_54,3,229,0.2587500001511619,0.8128597370702724
2133,oxyR:oxyR_ale18_h2o2,oxyR:oxyR_ale20,8,174,0.26310296619869333,0.8723025261340996
2134,tcs:del_cpxR_lb,tcs:del_rcsB_etoh,52,1088,0.4923203021234531,0.8967654693441725
2135,ytf3:wt_glc2,ytf3:dyieP_pH55,1,22,0.07408500787489791,0.6373259151856138
2136,ica:wt_glc,ica:tyr_glcn,1,46,0.030760778249332543,0.8609296439632218
2137,DDB3:PD-006_del-baeR_Batch_12h,DDB3:PD-006_del-rpoS_Batch_9h,24,469,0.4389989943317826,0.785215968838697
2138,ros_tale:14_27_750pq,ros_tale:17_104_0pq,0,1239,0.0,
2139,pcoli:BRCAswap,pcoli:TP53B,1,63,0.1013785339595179,0.7522183861817491
2140,ros_tale:18_36_750pq,ros_tale:19_91_250pq,0,904,0.0,
2141,ros_tale:1_1_0pq,ros_tale:2_mid_250pq,42,945,0.5257040790365386,0.8233130389010869
2142,pcoli:hsASMT,pcoli:sfCOMT,0,27,0.0,0.7570462468479151
2143,eep:BOP27_nuoB-cyoB_A11_F64_I1_R1,eep:BOP27_nuoB-cydB,49,789,0.6571672700997317,0.8253702906113373
2144,hot_tale:hot_ale3_mid_37c,hot_tale:hot_ale9_mid_44c,17,312,0.26119522511396875,0.7980490693304483
2145,oxyR:wt_h2o2,oxyR:oxyR_ale18_h2o2,20,306,0.40708461182678235,0.8704369551321319
2146,pcoli:cobPNMT,pcoli:ggAANAT,0,2,0.0,0.7569909755238424
2147,pcoli:BRCActrl,pcoli:BRCAswap,12,241,0.27809500588369385,0.779748653314676
2148,pcoli:BRCAswap,pcoli:CC1,3,47,0.11875296264467072,0.7558923580159187
2149,rpoB:rpoBE546V_031,rpoB:wt_glc,0,254,0.0,0.8165260997925867
2150,pcoli:atASMT_325G,pcoli:hsPNMT_mb,0,3,0.0,0.7695888095897795
2151,ytf2:yciT_glc,ytf2:ynfL_glc,0,5,0.0,0.7121381817927915
2152,DDB2:PD-005_del-qseF_Batch_6h,DDB2:PD-003_del-qseF_Fed-batch_21h,46,544,0.49581859405880346,0.7558324408981201
2153,ros_tale:7_103_0pq,ros_tale:19_91_750pq,0,620,0.0,
2154,pcoli:ckDDC,pcoli:hsTPH_N158trunc,2,138,0.12138127494631501,0.7799660674253092
2155,hot_tale:42c_ale3_37c,hot_tale:hot_ale10_30c,7,176,0.12621701399362928,0.8381531054018464
2156,oxyR:wt_h2o2,oxyR:oxyR_ale19_h2o2,5,202,0.1631311161950071,0.8696539324871452
2157,eep:BOP27_ndh-cyoB_A7_F56_I1_R1,eep:BOP27_nuoB-cyoB_A10_F64_I1_R1,32,1051,0.30931227585600907,0.7935569546588064
2158,ros_tale:1_0_750pq,ros_tale:1_1_250pq,23,287,0.19036247535426964,0.8199071183397936
2159,ytf:wt_glc,ytf:delybiH,0,62,0.0,0.7211682449197491
2160,pcoli:ggAANAT,pcoli:sgAANAT_D63G,0,4,0.0,0.7753362192580616
2161,tcs:wt_01-kcl,tcs:wt_lb,63,905,0.569243327021572,0.9031924236773062
2162,hot_tale:hot_ale3_37c,hot_tale:hot_ale9_mid_44c,20,300,0.2766337312015499,0.7956278749694863
2163,misc2:dbcn_glc,misc2:arg_cytd,21,380,0.25095462602168783,0.8084266506415567
2164,pcoli:RFCpluspause,pcoli:sfCOMT,25,719,0.4120372520647091,0.7884109807469349
2165,pcoli:BRCActrl,pcoli:btAANAT,11,240,0.19781348679449573,0.7924564840512389
2166,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-003_del-phoB_Fed-batch_21h,50,608,0.5016039186276774,0.7330956058620932
2167,pcoli:MBP,pcoli:WT,16,261,0.24622148285926249,0.7690086789845368
2168,DDB2:PD-005_del-phoB_Batch_6h,DDB2:PD-005_del-phoB_Fed-batch_15h,33,503,0.36776808938545646,0.7170009334563261
2169,ros_tale:1_2_0pq,ros_tale:2_3_250pq,32,533,0.3015454212242169,0.8044861112253471
2170,pcoli:ckDDC,pcoli:TP53B,1,162,0.03119007820576869,0.7759567195603786
2171,DDB3:PD-006_del-lsrR_Batch_6h,DDB3:PD-006_del-lsrR_Fed-batch_6h,35,520,0.49425336750714643,0.7842562289990704
2172,ros_tale:0_0_250pq,ros_tale:1_3_0pq,63,1159,0.5558884592124722,0.8121786748182341
2173,pal:arab_ale16,pal:tartr_ale28,17,276,0.4260821217659878,0.8028296080823384
2174,minicoli:W3110_glc,minicoli:W3110_glyc,6,171,0.08497543799486773,0.8281814817481663
2175,pcoli:ccCOMT,pcoli:hsASMT,1,19,0.12019303876669951,0.7667881059589602
2176,ros_tale:17_104_0pq,ros_tale:19_91_750pq,0,499,0.0,
2177,pcoli:btAANAT,pcoli:RFC,0,60,0.0,0.7583261599822613
2178,hot_tale:hot_ale4_30c,hot_tale:hot_ale10_30c,6,85,0.14860283091923532,0.8471284283361864
2179,hot_tale:hot_ale9_mid_30c,hot_tale:hot_ale10_30c,3,78,0.051823926568109635,0.831910541448774
2180,pcoli:cvPhhB,pcoli:MBP,6,88,0.11330765786857722,0.7731779552634942
2181,eep:BOP27_ndh-cydB-appC,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,39,559,0.5437456487175053,0.8213895931029949
2182,DDB3:PD-009_del-baeR_Fed-batch_18h,DDB3:PD-006_del-rpoS_Fed-batch_6h,19,403,0.25493197546370727,0.7850106998815838
2183,tcs:wt_pyr,tcs:wt_zncl2,84,1512,0.5362103738379594,0.8800641638953506
2184,hot_tale:hot_ale3_mid_44c,hot_tale:hot_ale10_44c,0,99,0.0,0.749568988680501
2185,tcs:del_kdpE_115-kcl,tcs:del_zraR_zncl2,71,918,0.6554910378561611,0.8883376789223937
2186,DDB3:PD-006_del-lsrR_Fed-batch_15h,DDB3:PD-009_del-luxS_Fed-batch_6h,7,126,0.13299275100996533,0.7915165103353262
2187,crp:delar2_glyc,crp:delcrp_glc,52,879,0.5808484741506701,0.8498406487541262
2188,minspan:bw_delcra_glc,minspan:bw_delnac_ade,30,364,0.4751437088824376,0.7660224907797297
2189,tcs:del_baeR_lb,tcs:wt_CuSO4,47,927,0.4256328359027546,0.9010586157099845
2190,cck_pgi:pgi_ale4,cck_pgi:pgi_ale5,5,178,0.26574280794688687,0.851505267445981
2191,abx_media:camhb_cef,abx_media:camhb_cipro,3,105,0.029699856879568,0.8602685463088764
2192,crp:wt_fru,crp:wt_glyc,1,39,0.1044698017685377,0.8660330198048409
2193,ros_tale:0_0_250pq,ros_tale:2_mid_250pq,31,501,0.5178134215047936,0.8081371843574068
2194,ros_tale:1_2_750pq,ros_tale:2_mid_250pq,52,966,0.565187545746743,0.8191654774544386
2195,ros_tale:3_76_250pq,ros_tale:18_36_750pq,0,768,0.0,
2196,hot_tale:hot_ale4_37c,hot_tale:hot_ale16_30c,10,133,0.09471210016268106,0.8528443546136537
2197,ros_tale:21_97_250pq,ros_tale:29_119_750pq,0,551,0.0,
2198,hot_tale:hot_ale9_mid_37c,hot_tale:hot_ale16_30c,4,96,0.026308533297593084,0.8498069963994077
2199,ros_tale:9_77_750pq,ros_tale:29_119_0pq,0,843,0.0,
2200,DDB3:PD-006_del-lsrB_Fed-batch_6h,DDB3:PD-009_del-lsrK_Batch_6h,39,490,0.4776703119240516,0.77182118478802
2201,ros_tale:19_91_750pq,ros_tale:25_111_750pq,0,577,0.0,
2202,pcoli:CC1,pcoli:hsPNMT_mb,0,100,0.0,0.7687146923578844
2203,minspan:bw_delcra_trp,minspan:bw_delnac_glc,42,489,0.5384864294935368,0.8299215231806091
2204,eep:BOP27_nuoB_cydB-appC_A16_F57_I1_R1,eep:BOP27_nuoB-cyoB,48,1155,0.573658388293081,0.7653971674093962
2205,ros_tale:1_112_250pq,ros_tale:18_24_250pq,0,745,0.0,
2206,ros_tale:25_111_0pq,ros_tale:wt_glc,0,921,0.0,
2207,ros_tale:1_1_250pq,ros_tale:2_2_0pq,26,516,0.3353930985995125,0.8132405826339228
2208,DDB3:PD-006_del-lsrR_Fed-batch_6h,DDB3:PD-009_del-tnaA_Fed-batch_15h,8,71,0.14741870152988723,0.782888495880041
2209,hot_tale:42c_ale3_30c,hot_tale:hot_ale16_30c,4,56,0.04045838749090547,0.8462235766656334
2210,ros_tale:13_87_750pq,ros_tale:ALE4_250pq,0,1113,0.0,
2211,acid_tale:acid_ale1_pH7,acid_tale:MES_ale_pH7,0,65,0.0,0.7918638042647785
2212,minicoli:minE_cyt,minicoli:minE_fruc,10,186,0.048391015262195136,0.9100601435815882
2213,ros_tale:1_2_0pq,ros_tale:3_2_750pq,25,469,0.25796631512792667,0.8173485228944627
2214,tcs:del_baeR_etoh,tcs:del_cusR_lb,50,1172,0.4191874038732598,0.9029580838503843
2215,ros_tale:11_83_250pq,ros_tale:16_32_250pq,0,844,0.0,
2216,minicoli:minE_glc,minicoli:minE_N_starve,5,129,0.03414516110756416,0.9098631079599381
2217,pcoli:ggTPH,pcoli:hsTPH_N174trunc,0,14,0.0,0.769514417900926
2218,DDB3:PD-006_del-lsrB_Batch_6h,DDB3:PD-006_del-lsrB_Fed-batch_6h,32,430,0.38135038035908375,0.7502683765698022
2219,pdhr_ale:pdhR-14_46,pdhr_ale:wt_glc,0,458,0.0,0.804303490777772
2220,eep:BOP27_ndh-cydB-appC_A9_F46_I1_R1,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,31,872,0.400779062210429,0.7860161246558226
2221,tcs:del_rcsB_etoh,tcs:wt_zncl2,48,1506,0.4417459328473434,0.8943119102116803
2222,ros_tale:9_77_250pq,ros_tale:18_24_250pq,0,1253,0.0,
2223,DDB2:PD-005_BW25113_Fed-batch_6h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_15h,4,68,0.0537855884401085,0.7562852095611521
2224,tcs:del_zraR_zncl2,tcs:wt_01xlb,73,1335,0.46023061739171944,0.8775892052593897
2225,minicoli:W3110_cyt,minicoli:W3110_Fe_starve,44,746,0.4435180559477485,0.8259260367068042
2226,pcoli:CNTF_belt,pcoli:msCOMT,9,169,0.1821796286479278,0.7764928986003715
2227,omics:wt_glu,omics:bw_pyr,26,422,0.38712842101910727,0.6225086659406408
2228,pcoli:hsTPH_N174trunc,pcoli:osTDC_K374H,0,97,0.0,0.7603623291794697
2229,ros_tale:7_103_0pq,ros_tale:wt_glc,0,990,0.0,
2230,pcoli:hsTPH1,pcoli:rnPNMT,15,244,0.23578354823718994,0.7766899009465269
2231,minicoli:minE_glc,minicoli:W3110_pyr,75,1711,0.7821309462336927,0.8934692111412158
2232,ros_tale:9_77_750pq,ros_tale:25_111_0pq,0,1000,0.0,
2233,ros_tale:16_28_250pq,ros_tale:25_111_250pq,0,825,0.0,
2234,tcs:del_zraR_zncl2,tcs:wt_CuSO4,19,316,0.22874352977689927,0.9041370774747409
2235,DDB2:PD-004_del-qseB_Fed-batch_6h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_6h,5,34,0.027391047136376412,0.7739430753909291
2236,DDB3:PD-006_del-rpoS_Fed-batch_15h,DDB3:PD-009_del-tnaA_Fed-batch_6h,31,441,0.3025211408258943,0.727764499594638
2237,pcoli:hsTPH,pcoli:TP53B,0,28,0.0,0.7650457576684573
2238,ytf:delyeiE,ytf:delyiaJ,19,292,0.3857452335921586,0.7976185866725451
2239,DDB3:PD-006_del-lsrR_Fed-batch_6h,DDB3:PD-009_del-luxS_Fed-batch_6h,2,10,0.053851677039088774,0.7989762531757126
2240,pcoli:hsTPH1,pcoli:rnTDC,1,104,0.04328009888455653,0.7618363838474647
2241,ica:phe_acgam,ica:ade_glc,3,166,0.02817923870847716,0.8405861591779233
2242,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-004_del-kdpE_Batch_6h,3,66,0.09784994018945603,0.7102500817245585
2243,ros_tale:7_103_0pq,ros_tale:25_111_250pq,0,777,0.0,
2244,hot_tale:hot_ale4_44c,hot_tale:wt_glc,0,462,0.0,0.7548163608772236
2245,pcoli:BRCActrl,pcoli:hsTPH_Ntermtrunc,14,244,0.2661271354523642,0.7831213863464284
2246,ros_tale:1_112_0pq,ros_tale:1_112_250pq,0,244,0.0,
2247,oxyR:wt_glc,oxyR:oxyR_ale18,1,38,0.01343344181224504,0.8832612854416365
2248,pcoli:ccCOMT,pcoli:rnTDC,0,11,0.0,0.7741455173664529
2249,ros_tale:3_76_0pq,ros_tale:13_87_0pq,0,1083,0.0,
2250,ros_tale:7_103_250pq,ros_tale:19_91_750pq,0,646,0.0,
2251,hot_tale:hot_ale10_44c,hot_tale:hot_ale16_44c,3,88,0.03974074246640735,0.7173566116868073
2252,ros_tale:9_77_250pq,ros_tale:19_91_250pq,0,1158,0.0,
2253,ros_tale:1_3_250pq,ros_tale:3_3_750pq,44,775,0.4599026631218619,0.817540006283682
2254,pal:tartr_ale26_f10,pal:wt_glc,0,637,0.0,0.8504197243700437
2255,tcs:del_btsR_01xlb,tcs:del_zraR_zncl2,77,1304,0.48414906578314654,0.881165850847384
2256,ros_tale:1_1_750pq,ros_tale:3_3_750pq,34,613,0.3433523537898804,0.8061081266141316
2257,ros_tale:7_103_250pq,ros_tale:25_111_750pq,0,597,0.0,
2258,tcs:del_baeR_etoh,tcs:del_zraR_zncl2,54,1409,0.5329349575066694,0.8925345267190854
2259,ica:leu_glcr,ica:tyr_glcn,3,135,0.17113882281250525,0.8921909231215998
2260,pcoli:hsTPH_Ntermtrunc,pcoli:WT,2,48,0.04616182644252209,0.7542814043596225
2261,abx_media:rpmi_trisulf,abx_media:camhb_cipro,15,235,0.11033145664893418,0.8656357090268638
2262,ros_tale:1_112_250pq,ros_tale:19_91_250pq,0,530,0.0,
2263,tcs:del_baeR_lb,tcs:wt_01xlb,63,969,0.5097430999926649,0.881342820045861
2264,quinone:glu_ale4,quinone:menF_ale6,29,634,0.5723879290380985,0.8204648314132473
2265,pcoli:msCOMT,pcoli:saCOMT_T2A,2,56,0.07676501974087435,0.7678510878240699
2266,pcoli:btAANAT,pcoli:hsTPH1,0,4,0.0,0.7582212656005618
2267,ros_tale:9_77_750pq,ros_tale:21_97_0pq,0,736,0.0,
2268,ica:wt_glc,ica:thm_gal,23,309,0.1519265081280311,0.8520338254084117
2269,rpoB:wt_044,rpoB:wt_glc,0,105,0.0,0.7594147002665285
2270,DDB2:PD-003_BW25113_Fed-batch_21h,DDB2:PD-005_del-phoB_Batch_6h,43,544,0.4171052767737665,0.7337070340246381
2271,DDB3:PD-009_del-tnaA_Fed-batch_6h,DDB3:PD-005_BW25113_Batch_6h,0,490,0.0,0.7937556702171957
2272,acid_tale:low_Mg_ale_pH7,acid_tale:low_Mg_ale_pH5,2,142,0.015605089812841366,0.7614529337293455
2273,ros_tale:1_0_750pq,ros_tale:3_1_0pq,26,494,0.31290665674442975,0.810523139303252
2274,eep:BOP27_ndh-cyoB_A5_F59_I1_R1,eep:BOP27_ndh-cydB,52,965,0.5036715269053954,0.6851679334304699
2275,tcs:del_phoB_m9p,tcs:del_rcsB_lb,78,1630,0.6425394394196302,0.8253472529034434
2276,eep:BOP27_nuoB-cyoB_A10_F64_I1_R1,eep:BOP27_nuoB-cydB,43,802,0.6289585108390319,0.8235401677733643
2277,ytf:delydcI_ph8,ytf:delyheO,38,619,0.5821982312949641,0.7713774451123949
2278,ros_tale:1_1_750pq,ros_tale:1_3_250pq,21,409,0.275660270636523,0.8211187584008977
2279,ros_tale:1_4_250pq,ros_tale:3_4_0pq,57,980,0.47430053920771487,0.7834572933328576
2280,ytf:wt_ph5,ytf:delyheO,34,539,0.5601963771471911,0.7756213986962999
2281,tcs:del_zraR_zncl2,tcs:wt_01-kcl,65,969,0.5029241707173542,0.8989989328057733
2282,ros_tale:1_3_0pq,ros_tale:2_1_750pq,47,894,0.4637722711240574,0.8094916198876261
2283,hot_tale:hot_ale3_mid_30c,hot_tale:hot_ale9_37c,15,318,0.3863459793737385,0.8551433410428237
2284,ros_tale:11_83_0pq,ros_tale:14_27_750pq,0,1311,0.0,
2285,hot_tale:42c_ale3_37c,hot_tale:hot_ale9_37c,2,82,0.030637477308896544,0.8535525265875963
2286,ros_tale:14_27_750pq,ros_tale:21_97_750pq,0,1177,0.0,
2287,eep:BOP27_ndh-cydB-appC_A9_F46_I1_R1,eep:BOP27_nuoB-cydB,44,889,0.5123829563489173,0.7235700041183573
2288,quinone:delmenF,quinone:menFubiC_ale4,22,483,0.48469365181339197,0.705452150641681
2289,hot_tale:hot_ale4_30c,hot_tale:hot_ale9_44c,23,472,0.334295585783671,0.805430850831453
2290,ytf3:wt_pH55_lactate,ytf3:wt_pH55_HCl,1,24,0.11263108593884097,0.7541957127748731
2291,omics:wt_thr,omics:bw_ac,47,848,0.48609294390499846,0.7552517567130723
2292,eep:BOP27_nuoB_cydB-appC_A13_F59_I1_R1,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,20,507,0.27276759633347525,0.8134934303523161
2293,eep:BOP27_nuoB-cydB-appC,eep:BOP27_ndh-cyoB,35,628,0.4755538387053214,0.7000481353633696
2294,pcoli:osTDC_K374Q,pcoli:pmTPH,15,233,0.20203638199200702,0.8036563271386316
2295,DDB3:PD-009_del-baeR_Fed-batch_12h,DDB3:PD-005_BW25113_Batch_6h,0,430,0.0,0.7830078281375561
2296,DDB2:PD-004_del-qseB_Batch_6h,DDB2:PD-004_del-qseC_Batch_6h,1,45,0.0189287219225166,0.7157560536140808
2297,pcoli:atASMT_325G,pcoli:bpTDC,3,78,0.17286504219800314,0.7716873730752591
2298,pcoli:CNTF_belt,pcoli:sfCOMT,0,80,0.0,0.7709796881943782
2299,ros_tale:1_1_750pq,ros_tale:wt_glc,0,1104,0.0,0.812800049522917
2300,nquinone:ubiC_ale3,nquinone:ubiC_ale4,13,315,0.4996574391509939,0.8228716899111765
2301,ros_tale:1_112_0pq,ros_tale:29_119_0pq,0,504,0.0,
2302,pcoli:RFCnopause,pcoli:sgAANAT_D63G,22,493,0.38743718438154906,0.7805888128365921
2303,eep:BOP27_ndh-cydB-appC_A9_F46_I1_R1,eep:BOP27_nuoB_cydB-appC_A15_F57_I1_R1,21,344,0.2160032961378482,0.7308429119499142
2304,oxyR:wt_glc,oxyR:oxyR_ale20,29,448,0.658098655040488,0.8709746444083017
2305,ros_tale:3_76_750pq,ros_tale:19_91_0pq,0,876,0.0,
2306,pcoli:atASMT_325G,pcoli:MBP,11,152,0.14247483386769477,0.7812665536161887
2307,hot_tale:hot_ale8_30c,hot_tale:hot_ale16_44c,31,548,0.359147194398438,0.794179995749366
2308,ytf:delybaO,ytf:delyddM,29,477,0.5066808939710643,0.7888763437851143
2309,ros_tale:16_32_750pq,ros_tale:18_24_250pq,0,589,0.0,
2310,pcoli:CC1,pcoli:osTDC_K374Q,1,48,0.018298504726716014,0.7698828963380481
2311,hot_tale:42c_ale3_30c,hot_tale:hot_ale3_mid_44c,35,582,0.43101503287822074,0.807956737301017
2312,ros_tale:1_4_750pq,ros_tale:2_mid_250pq,40,896,0.4604751364202345,0.7942586052237813
2313,ros_tale:11_83_0pq,ros_tale:17_104_750pq,0,436,0.0,
2314,ros_tale:1_mid_250pq,ros_tale:1_2_0pq,50,917,0.644151594605568,0.8409632977938003
2315,tcs:del_cusR_CuSO4,tcs:del_zraR_lb,43,892,0.3959810821655143,0.9009220349364121
2316,ros_tale:1_0_250pq,ros_tale:3_3_0pq,40,929,0.6128336582012095,0.844815161349924
2317,tcs:del_baeR_etoh,tcs:del_kdpE_115-kcl,95,1810,0.7865464314386071,0.8793490637848541
2318,pcoli:hsTPH_E2K,pcoli:pmTPH,18,267,0.35357672833849463,0.7972878508839929
2319,tcs:del_btsR_pyruvate,tcs:del_cusR_CuSO4,80,1549,0.5383913304567921,0.884252521877886
2320,ros_tale:7_103_250pq,ros_tale:9_77_250pq,0,664,0.0,
2321,ytf:delyieP,ytf:delybaO,1,126,0.015779279300820903,0.8071907228611384
2322,hot_tale:hot_ale3_30c,hot_tale:hot_ale8_37c,10,254,0.17558194656671788,0.8630786226758227
2323,tcs:del_btsR_lb,tcs:wt_zncl2,40,610,0.4146303092404332,0.9303229180006332
2324,hot_tale:hot_ale9_30c,hot_tale:hot_ale10_30c,2,89,0.07997953527358903,0.8537612041970701
2325,DDB2:PD-004_del-kdpE_Batch_6h,DDB2:PD-003_del-qseF_Fed-batch_6h,42,599,0.5047325672818486,0.7921380569569183
2326,acid_tale:low_Mg_ale_pH7,acid_tale:MES_ale_pH7,4,99,0.10487129665788941,0.8023765153171724
2327,ros_tale:1_2_0pq,ros_tale:3_1_0pq,28,487,0.3421369928738174,0.8343177924056598
2328,pcoli:BRCActrl,pcoli:hsPNMT_mb,7,230,0.1817312520896679,0.790824804772848
2329,pcoli:ggTPH,pcoli:rnTDC,0,31,0.0,0.7740503288170447
2330,pcoli:BRCAswap,pcoli:ckDDC,2,157,0.1228253461019635,0.7628887830224242
2331,acid:delgadw_ph5,acid:delgade_ph5,1,41,0.04564968830417471,0.7842767656287613
2332,pcoli:hsPNMT_mb,pcoli:ssDDC,2,35,0.13519688942047814,0.7621277978051447
2333,ros_tale:1_2_0pq,ros_tale:1_2_250pq,1,74,0.007491227355019059,0.8491310867407827
2334,misc:wt_no_te,misc:bw_delfabr,24,386,0.5682391598981853,0.7926941259369716
2335,pal:lyx_ale4,pal:arab_ale14,18,258,0.5865368894168262,0.8555320296692253
2336,pcoli:hsTPH_N174trunc,pcoli:osTDC_K374L,13,175,0.2056900488034279,0.7901895156706974
2337,pcoli:atASMT_325G,pcoli:hsTPH,0,19,0.0,0.7694575625964153
2338,DDB2:PD-004_del-kdpE_Batch_6h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_15h,39,548,0.460892696006061,0.7638248058450674
2339,pcoli:hsTPH_Ntermtrunc,pcoli:TP53B,9,158,0.21421912990180536,0.7605932809159887
2340,DDB3:PD-009_del-arcA_Fed-batch_15h,DDB3:PD-006_del-lsrB_Fed-batch_15h,6,35,0.07409392019493921,0.770093403343805
2341,ros_tale:1_1_750pq,ros_tale:2_0_0pq,26,429,0.18465609705328845,0.7955999771506307
2342,ros_tale:7_103_0pq,ros_tale:16_32_750pq,0,501,0.0,
2343,fps:fps_thrA_ale1,fps:fps_thrA_ale2,0,10,0.0,0.6971614568547512
2344,ytf:wt_glc,ytf:delyddM,0,140,0.0,0.6527782454394568
2345,ros_tale:16_32_750pq,ros_tale:19_91_250pq,0,537,0.0,
2346,hot_tale:hot_ale3_37c,hot_tale:hot_ale10_44c,18,417,0.26936058709319843,0.7789076408149709
2347,DDB3:PD-009_del-arcA_Fed-batch_15h,DDB3:PD-006_del-baeR_Batch_12h,41,599,0.5154860828692961,0.7887010789764011
2348,ros_tale:1_4_0pq,ros_tale:3_1_250pq,42,885,0.39635508122022345,0.8172963024192847
2349,pcoli:rnPNMT,pcoli:TP53B,3,134,0.13863928561259853,0.7841521268737429
2350,eep:BOP27_ndh-cyoB_A7_F56_I1_R1,eep:BOP27_ndh-cyoB_A8_F59_I1_R1,0,39,0.0,0.7485192559318253
2351,oxyR:glu_ale4,oxyR:glu_ale4_h2o2,1,29,0.01311000220240166,0.8391953694271815
2352,pcoli:ggAANAT,pcoli:RFC,0,11,0.0,0.7597579673299587
2353,ros_tale:17_104_250pq,ros_tale:19_91_750pq,0,266,0.0,
2354,eep:BOP27_ndh-cyoB_A6_F58_I1_R1,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,49,1281,0.4237997109280308,0.7793138654728695
2355,tcs:del_baeR_lb,tcs:del_cusR_lb,46,844,0.38678641008841885,0.914921593846866
2356,nac_ntrc:bw_delnac_cytd,nac_ntrc:bw_delnac_gln,1,51,0.23073741323367092,0.8716057489398764
2357,ros_tale:3_76_250pq,ros_tale:7_103_750pq,0,519,0.0,
2358,pcoli:TP53B,pcoli:WT,10,266,0.16572367851585312,0.7584539278331905
2359,pcoli:BRCAswap,pcoli:RFCctrl,14,286,0.2794976021977027,0.7604757399285706
2360,abx_media:rpmi_ctrl,abx_media:m9_cef,69,1174,0.628372262490232,0.8613820831457764
2361,ros_tale:13_87_0pq,ros_tale:18_36_750pq,0,976,0.0,
2362,pcoli:sfCOMT,pcoli:TP53B,0,33,0.0,0.760592281724242
2363,hot_tale:hot_ale3_mid_37c,hot_tale:hot_ale3_37c,0,13,0.0,0.853556659219242
2364,hot_tale:42c_ale3_30c,hot_tale:hot_ale3_37c,8,125,0.0734195583196472,0.8525281419734142
2365,DDB2:PD-003_BW25113_Fed-batch_21h,DDB2:PD-005_del-qseF_Batch_6h,40,511,0.4578799120692929,0.7510167955652065
2366,ros_tale:1_112_0pq,ros_tale:25_111_0pq,0,265,0.0,
2367,quinone:menFubiC_ale2,quinone:menFubiC_ale3,34,659,0.6133285912073417,0.822982147283744
2368,minicoli:W3110_N_starve,minicoli:W3110_pyr,28,387,0.3337849127428657,0.8443369245484036
2369,pcoli:ggTPH,pcoli:rnPNMT,2,97,0.03220208440632988,0.7882341019455135
2370,tcs:del_kdpE_115-kcl,tcs:del_rcsB_lb,78,1140,0.7548488528438124,0.9062552988705721
2371,pcoli:hsTPH_N158trunc,pcoli:osTDC_L360V,0,93,0.0,0.7790732248432815
2372,tcs:del_baeR_etoh,tcs:del_cpxR_etoh,6,132,0.08490409348931505,0.8922107192196638
2373,DDB3:PD-006_del-lsrB_Batch_6h,DDB3:PD-006_del-lsrR_Fed-batch_6h,34,436,0.44203424267110414,0.7699467510997537
2374,pcoli:ccCOMT,pcoli:rnCOMT_sol,21,341,0.3899397607719136,0.7692890498549705
2375,hot_tale:42c_ale3_30c,hot_tale:42c_ale3_44c,36,752,0.553289267719262,0.7791280290447407
2376,minicoli:minE_fruc,minicoli:minE_osm,12,243,0.057637629127096024,0.9037109813182651
2377,pcoli:MBP,pcoli:pmTPH,18,299,0.3127356107888424,0.8062071744030003
2378,ros_tale:1_2_250pq,ros_tale:2_0_250pq,50,1044,0.5639131262578088,0.8375893213120735
2379,ros_tale:1_0_750pq,ros_tale:2_0_250pq,25,500,0.36315495695235167,0.8050334304015815
2380,ros_tale:1_4_250pq,ros_tale:3_2_750pq,36,697,0.4209261234560995,0.8023605941386307
2381,ros_tale:13_87_0pq,ros_tale:25_111_250pq,0,496,0.0,
2382,pcoli:hsTPH1,pcoli:saCOMT_T2A,1,79,0.1229772737537469,0.7582548355558738
2383,pcoli:osTDC_K374L,pcoli:rnCOMT_sol,34,595,0.5190925418476771,0.7871470775317507
2384,pal:5drib_ale10_f18,pal:arab_ale16,25,372,0.4648921471373004,0.7686511312688253
2385,ica:leu_glcr,ica:phe_acgam,10,159,0.1954513266408363,0.8754784478390062
2386,ros_tale:7_103_250pq,ros_tale:ALE4_0pq,0,918,0.0,
2387,quinone:delmenF,quinone:menF_ale7,33,592,0.5898054290111288,0.7762840676633647
2388,pcoli:saCOMT_T2A,pcoli:sfCOMT,0,30,0.0,0.7614922571801164
2389,pcoli:hsTPH_Ntermtrunc,pcoli:rnPNMT,20,343,0.2702784773264364,0.7762473194827355
