Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
p1k_00240	3920188	2914427	7384	81218	0	0	0	0	28745	0	0	0	0	632508	152648	103258	74.34406207049253	3920188.0	3838970.0	97.93	81218.0	2.07	p1k_00240_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3920188.0	0.0	20-35	50.0	28.71025501383702	34.514357219602736	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	3943690	1261237	3943690	138029150	823774	135511230	1.8241943821287023	0.046	0.4508	0.5032		
p1k_00241	4373131	3128792	5120	96059	0	0	0	0	15167	0	0	0	0	887341	150908	89744	71.54581008435375	4373131.0	4277072.0	97.8	96059.0	2.2	p1k_00241_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4373131.0	0.0	20-35	51.0	25.85867087471845	34.51175279222141	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4393705	1418670	4393705	153779675	730453	151096892	1.744562797391788	0.04	0.4981	0.4619		
p1k_00242	3924171	2849786	1905	72861	0	0	0	0	17057	0	0	0	0	762690	135344	84528	72.62135110829779	3924171.0	3851310.0	98.14	72861.0	1.86	p1k_00242_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3924171.0	0.0	20-35	52.0	30.00613028843715	34.59709681356903	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	3941923	1274322	3941923	137967305	644967	135574555	1.7342876995386698	0.0379	0.5004	0.4617		
p1k_00243	4337132	3361808	4916	71651	0	0	0	0	26709	0	0	0	0	587925	166555	117568	77.5122361966387	4337132.0	4265481.0	98.35	71651.0	1.65	p1k_00243_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4337132.0	0.0	20-35	52.0	27.312417571451192	34.58325755360916	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	4363615	1384824	4363615	152726525	919633	149930934	1.830455449700044	0.0395	0.4538	0.5066		
p1k_00244	4017576	3107339	3634	72294	0	0	0	0	31876	0	0	0	0	530896	152237	119300	77.34362710251158	4017576.0	3945282.0	98.2	72294.0	1.8	p1k_00244_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4017576.0	0.0	20-35	51.0	26.7032865261874	34.522151167768826	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4036543	1290781	4036543	141279005	681525	138856552	1.714658876596703	0.0384	0.4558	0.5057		
p1k_00245	3713991	2793123	7923	52926	0	0	0	0	28957	0	0	0	0	591794	142918	96350	75.20543264644421	3713991.0	3661065.0	98.57	52926.0	1.43	p1k_00245_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3713991.0	0.0	20-35	51.0	30.663213265105288	34.52161084935316	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	3730495	1180581	3730495	130567325	607522	128359085	1.6912654065632422	0.0482	0.4573	0.4945		
p1k_00246	3926344	2907946	3390	58308	0	0	0	0	28710	0	0	0	0	686283	142233	99474	74.06243569081059	3926344.0	3868036.0	98.51	58308.0	1.49	p1k_00246_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3926344.0	0.0	20-35	52.0	32.484278120284884	34.58812676627417	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	3943884	1251002	3943884	138035940	632578	135704660	1.6888934867252687	0.0486	0.4742	0.4772		
p1k_00247	3774797	2660257	8260	52650	0	0	0	0	16524	0	0	0	0	840713	125220	71173	70.47417384299077	3774797.0	3722147.0	98.61	52650.0	1.39	p1k_00247_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3774797.0	0.0	20-35	52.0	29.31514072384803	34.59571839227381	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	3791758	1230127	3791758	132711530	602633	130398667	1.7427747234923747	0.0373	0.4968	0.4659		
p1k_00248	4051844	2778410	12184	57332	0	0	0	0	13635	0	0	0	0	988071	130819	71393	68.571494855182	4051844.0	3994512.0	98.59	57332.0	1.41	p1k_00248_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4051844.0	0.0	20-35	52.0	27.913908635358503	34.596666357342485	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	4073373	1326709	4073373	142568055	725867	139984402	1.8122243443666255	0.0368	0.5091	0.4541		
p1k_00249	4283486	3197709	2972	97911	0	0	0	0	20099	0	0	0	0	729486	140349	94960	74.65202407571778	4283486.0	4185575.0	97.71	97911.0	2.29	p1k_00249_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4283486.0	0.0	20-35	51.0	28.30199527064326	34.585699824862274	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	4305020	1366318	4305020	150675700	779705	148037440	1.750952542447123	0.0363	0.4879	0.4758		
p1k_00250	4304088	3225855	9129	82886	0	0	0	0	16681	0	0	0	0	748002	133514	88021	74.94863023246737	4304088.0	4221202.0	98.07	82886.0	1.93	p1k_00250_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4304088.0	0.0	20-35	51.0	25.815898688437343	34.51995567934485	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4325684	1375182	4325684	151398940	773128	148745454	1.752645031728756	0.034	0.4911	0.4749		
p1k_00251	4063187	2819570	2760	78384	0	0	0	0	19440	0	0	0	0	915307	153232	74494	69.39306509889896	4063187.0	3984803.0	98.07	78384.0	1.93	p1k_00251_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4063187.0	0.0	20-35	51.0	28.137617891593077	34.49790693856817	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4088291	1337089	4088291	143090185	862802	140375359	1.8972831714488316	0.045	0.5119	0.4431		
p1k_00252	3738425	2460696	6071	59968	0	0	0	0	15769	0	0	0	0	988395	143837	63689	65.82172973912812	3738425.0	3678457.0	98.4	59968.0	1.6	p1k_00252_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3738425.0	0.0	20-35	52.0	30.05722207412561	34.6004523295238	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	3760144	1233927	3760144	131605040	746942	129111018	1.8950809178736616	0.0451	0.5406	0.4143		
p1k_00253	3353903	2449620	1713	47221	0	0	0	0	16409	0	0	0	0	639177	130227	69536	73.03789048162693	3353903.0	3306682.0	98.59	47221.0	1.41	p1k_00253_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3353903.0	0.0	20-35	51.0	29.054302620368272	34.59525871797723	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	3369880	1086623	3369880	117945800	576566	115876217	1.754689866023207	0.0425	0.4955	0.462		
p1k_00254	4384753	2880932	1611	65986	0	0	0	0	16060	0	0	0	0	1188733	163842	67589	65.70340450191836	4384753.0	4318767.0	98.5	65986.0	1.5	p1k_00254_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4384753.0	0.0	20-35	50.0	24.091579129993328	34.5055119410375	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4405297	1409121	4405297	154185395	733051	151464594	1.7646295227897555	0.0484	0.5255	0.4261		
p1k_00255	11179459	8539205	1962	590215	0	0	0	0	222550	0	0	0	0	1209787	431223	184517	76.38298955253559	11179459.0	10589244.0	94.72	590215.0	5.28	p1k_00255_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11179459.0	0.0	20-101	50.0	19.764320657902164	99.5606064658406	pass	pass		pass	warn	pass	pass	warn	fail	warn	pass	2.6	11212625	3496321	11212625	1132475125	6110538	1121304811	0.9863628571974152	0.0214	0.436	0.5426		
p1k_00256	10156369	7704969	945	725200	0	0	0	0	188809	0	0	0	0	998328	369425	168693	75.8634212679748	10156369.0	9431169.0	92.86	725200.0	7.14	p1k_00256_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10156369.0	0.0	20-101	51.0	17.289079378532602	99.78549578102174	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	10196781	3174865	10196781	1029874881	7029396	1018357543	1.1183240034766904	0.0187	0.445	0.5363		
p1k_00257	11323843	8331941	4479	417434	0	0	0	0	152973	0	0	0	0	1847803	433904	135309	73.57874000902343	11323843.0	10906409.0	96.31	417434.0	3.69	p1k_00257_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11323843.0	0.0	20-101	51.0	15.094426468497712	99.78826675714242	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	11344801	3418775	11344801	1145824901	4414794	1136454765	0.8177633416608739	0.0307	0.4828	0.4866		
p1k_00258	11281471	8227633	6298	495046	0	0	0	0	176649	0	0	0	0	1795003	436490	144352	72.93049815932692	11281471.0	10786425.0	95.61	495046.0	4.39	p1k_00258_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11281471.0	0.0	20-101	51.0	15.028384822554605	99.79692914159864	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	11307751	3377477	11307751	1142082851	5512239	1131747602	0.9049473942236788	0.0325	0.4813	0.4863		
p1k_00259	6889902	5074682	745	387367	0	0	0	0	165166	0	0	0	0	884256	253766	123920	73.65390683350793	6889902.0	6502535.0	94.38	387367.0	5.62	p1k_00259_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6889902.0	0.0	20-101	51.0	22.358663028482063	99.7715456620428	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	6919959	2163101	6919959	698915859	4889478	691032139	1.1279927187916337	0.0356	0.4332	0.5312		
p1k_00260	8685781	6461677	786	466483	0	0	0	0	214902	0	0	0	0	1067224	317642	157067	74.39373615337527	8685781.0	8219298.0	94.63	466483.0	5.37	p1k_00260_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8685781.0	0.0	20-101	51.0	22.91964260571577	99.51985595768532	pass	pass		pass	warn	pass	pass	warn	fail	fail	pass	2.6	8728217	2602426	8728217	881549917	257182	877592005	0.4489719667230143	0.0316	0.4419	0.5265		
p1k_00261	7914983	5938432	1047	471900	0	0	0	0	178983	0	0	0	0	920815	282549	121257	75.02772905513505	7914983.0	7443083.0	94.04	471900.0	5.96	p1k_00261_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7914983.0	0.0	20-101	51.0	23.050541096878224	99.51325580863536	pass	pass		pass	warn	warn	pass	warn	fail	fail	pass	2.6	7948101	2341642	7948101	802758201	239672	799204303	0.4427108929653899	0.0295	0.4877	0.4829		
p1k_00262	8045404	5979695	1325	504156	0	0	0	0	164057	0	0	0	0	998016	282990	115165	74.32435959710662	8045404.0	7541248.0	93.73	504156.0	6.27	p1k_00262_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8045404.0	0.0	20-101	52.0	20.876290482542665	99.79132085846776	pass	pass		pass	warn	pass	pass	warn	fail	warn	pass	2.6	8071816	2380953	8071816	815253416	242363	811587514	0.449664107877838	0.0349	0.4844	0.4806		
p1k_00263	7256324	5217656	1992	389674	0	0	0	0	211017	0	0	0	0	1028916	274875	132194	71.90494801500044	7256324.0	6866650.0	94.63	389674.0	5.37	p1k_00263_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7256324.0	0.0	20-101	51.0	22.159675332118606	99.79145418534232	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	7282035	2162740	7282035	735485535	239842	732168554	0.450992010332331	0.0456	0.416	0.5384		
p1k_00264	7300249	5339764	1263	458883	0	0	0	0	187269	0	0	0	0	905063	270120	137887	73.14495711036706	7300249.0	6841366.0	93.71	458883.0	6.29	p1k_00264_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7300249.0	0.0	20-101	51.0	25.49527523758955	99.48866045528035	pass	pass		pass	warn	warn	pass	warn	fail	warn	pass	2.6	7341486	2178659	7341486	741490086	233333	738140305	0.4517634238470452	0.0355	0.4219	0.5426		
p1k_00265	7413850	5035473	21313	463960	0	0	0	0	248241	0	0	0	0	1274234	235756	134873	67.9198122433014	7413850.0	6949890.0	93.74	463960.0	6.26	p1k_00265_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7413850.0	0.0	20-101	51.0	27.28297897248899	99.45833703136697	pass	pass		pass	warn	pass	pass	warn	fail	warn	pass	2.6	7458182	2205224	7458182	753276382	240393	749961868	0.4400129991066147	0.0759	0.4101	0.5141		
p1k_00266	8820171	6254697	3995	506257	0	0	0	0	272213	0	0	0	0	1335585	291712	155712	70.91355711811029	8820171.0	8313914.0	94.26	506257.0	5.74	p1k_00266_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8820171.0	0.0	20-101	52.0	21.31898681068726	99.80136575583398	pass	pass		pass	warn	pass	pass	warn	fail	warn	pass	2.6	8869539	2613175	8869539	895823439	269142	891899177	0.4380619918117592	0.045	0.4268	0.5282		
p1k_00267	10316516	6836929	1159583	476687	0	0	0	0	176891	0	0	0	0	1179963	346826	139637	66.27168513091047	10316516.0	9839829.0	95.38	476687.0	4.62	p1k_00267_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10316516.0	0.0	20-101	52.0	17.304885818186833	99.7957781483594	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	10336529	3002232	10336529	1043989429	283874	1039426516	0.4370650576769394	0.0242	0.4103	0.5654		
p1k_00268	10591198	7801859	139051	512062	0	0	0	0	187323	0	0	0	0	1402838	389653	158412	73.66361199176902	10591198.0	10079136.0	95.17	512062.0	4.83	p1k_00268_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10591198.0	0.0	20-101	51.0	16.808498796061492	99.79258871376024	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	10618586	3085101	10618586	1072477186	285127	1067741630	0.4415530756101324	0.0244	0.4587	0.5169		
p1k_00269	11445444	8372984	410849	436518	0	0	0	0	170811	0	0	0	0	1456826	436907	160549	73.1556067200189	11445444.0	11008926.0	96.19	436518.0	3.81	p1k_00269_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11445444.0	0.0	20-101	51.0	13.743041584275485	99.78371428841032	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	11468636	3363383	11468636	1158332236	294551	1153120365	0.4499461240928462	0.0236	0.4368	0.5396		
p1k_00270	10634291	8014053	43316	479416	0	0	0	0	185638	0	0	0	0	1358947	391368	161553	75.36048242426317	10634291.0	10154875.0	95.49	479416.0	4.51	p1k_00270_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10634291.0	0.0	20-101	50.0	20.13095206412993	99.57663900677537	pass	pass		pass	warn	pass	pass	warn	fail	fail	pass	2.6	10660908	3141369	10660908	1076751708	287425	1071940439	0.4468317964349121	0.0208	0.4537	0.5254		
p1k_00271	16541962	12374744	8263	748437	0	0	0	0	2342	0	0	0	0	2747689	651310	9177	74.8081998979323	8629795.0	7986010.0	92.54	643785.0	7.46	p1k_00271_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8629795.0	0.0	20-98	51.0	61.284056486239066	96.7778472142154	pass	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	2.6	8658437	2578650	8658437	848526826	262875	844580227	0.4651118714306859	0.0028	0.9349	0.0623		
p1k_00272	18175764	13558151	16702	633688	0	0	0	0	1120	0	0	0	0	3346840	602770	16493	74.59466903289457	9421504.0	8892527.0	94.39	528977.0	5.61	p1k_00272_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9421504.0	0.0	20-98	52.0	58.41459986795089	97.2518829265476	pass	pass	warn	pass	fail	pass	pass	warn	warn	pass	pass	2.6	9434777	2799646	9434777	924608146	280982	919861831	0.5133325961417605					
p1k_00273	17586975	15040941	2473	333945	0	0	0	0	936	0	0	0	0	1642701	558307	7672	85.52318406093146	9058324.0	8765016.0	96.76	293308.0	3.24	p1k_00273_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9058324.0	0.0	20-98	52.0	57.64991202709514	97.21460835359832	pass	pass	warn	pass	fail	pass	pass	warn	warn	pass	pass	2.6	9066388	2726195	9066388	888506024	268420	883590383	0.5532479090991509	0.0079	0.8529	0.1392		
p1k_00274	14577866	12405136	4223	273611	0	0	0	0	2546	0	0	0	0	1452267	433835	6248	85.0956923324717	7602434.0	7370825.0	96.95	231609.0	3.05	p1k_00274_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7602434.0	0.0	20-98	52.0	54.88497950562606	96.73868474228122	pass	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	2.6	7607321	2408139	7607321	745517458	230891	739109622	0.8595152174156061	0.0066	0.874	0.1194		
p1k_00275	8435602	6689710	648	400963	0	0	0	0	71725	0	0	0	0	844407	330766	97383	79.30329098029992	8435602.0	8034639.0	95.25	400963.0	4.75	p1k_00275_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8435602.0	0.0	20-101	51.0	25.0634441064828	99.33411628476544	pass	pass	fail	pass	warn	pass	pass	warn	fail	warn	pass	2.6	8459025	2474616	8459025	854361525	600369	850248140	0.4814571910878126	0.0186	0.4511	0.5303		
p1k_00276	10522551	8213898	1364	443115	0	0	0	0	83919	0	0	0	0	1254733	413309	112213	78.0599495312496	10522551.0	10079436.0	95.79	443115.0	4.21	p1k_00276_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10522551.0	0.0	20-101	51.0	17.790077531470757	99.7716076643392	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10545607	3076173	10545607	1065106307	715371	1060033329	0.4762884199126238	0.0259	0.4565	0.5176		
p1k_00277	7851432	6360482	449	351115	0	0	0	0	76430	0	0	0	0	623584	326970	112402	81.01047044666501	7851432.0	7500317.0	95.53	351115.0	4.47	p1k_00277_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7851432.0	0.0	20-101	51.0	19.372601337024392	99.7689221533091	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	7872345	2335803	7872345	795106845	568058	791254006	0.4845687122716192	0.015	0.4228	0.5622		
p1k_00278	8808199	7019007	717	438583	0	0	0	0	79233	0	0	0	0	781025	368213	121421	79.68719825698761	8808199.0	8369616.0	95.02	438583.0	4.98	p1k_00278_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8808199.0	0.0	20-101	51.0	18.715492332715456	99.7630110309724	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8829656	2607905	8829656	891795256	648172	887432509	0.4892094873399954	0.0169	0.4302	0.5528		
p1k_00279	6085952	4613205	905	271198	0	0	0	0	48328	0	0	0	0	854533	229897	67886	75.80087716761487	6085952.0	5814754.0	95.54	271198.0	4.46	p1k_00279_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6085952.0	0.0	20-101	51.0	22.29269207072369	99.71538815948598	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	6101853	1857396	6101853	616287153	709627	612931382	0.5445141901246154	0.0239	0.4468	0.5293		
p1k_00280	8723810	6675704	596	352573	0	0	0	0	65876	0	0	0	0	1193470	336336	99255	76.52280368325307	8723810.0	8371237.0	95.96	352573.0	4.04	p1k_00280_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8723810.0	0.0	20-101	51.0	21.47647420266541	99.75814879049406	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	8741482	2613515	8741482	882889682	653232	878542632	0.4923661572477183	0.0172	0.4517	0.5312		
p1k_00281	11759799	8515816	279222	402000	0	0	0	0	463948	0	0	0	0	1313526	333173	452114	72.41463905973224	11759799.0	11357799.0	96.58	402000.0	3.42	p1k_00281_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11759799.0	0.0	20-51	52.0	20.33534036054541	50.5740963769874	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	11770022	3461795	11770022	600271122	309090	595253411	0.835907445169418	0.0241	0.4413	0.5346		
p1k_00282	16639463	10238385	660554	608664	0	0	0	0	333802	0	0	0	0	3870670	430158	497230	61.530741707229375	16639463.0	16030799.0	96.34	608664.0	3.66	p1k_00282_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16639463.0	0.0	20-51	52.0	18.916017891659436	50.51817026787463	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	16649350	5192688	16649350	849116850	440501	841741507	0.8685898766465416	0.023	0.495	0.482		
p1k_00283	10561908	8107839	414	582573	0	0	0	0	244194	0	0	0	0	1056375	403148	167365	76.7649083858712	10561908.0	9979335.0	94.48	582573.0	5.52	p1k_00283_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10561908.0	0.0	20-101	50.0	21.073051744836174	99.51605543240862	pass	pass	fail	pass	warn	pass	pass	warn	fail	warn	pass	2.6	10604620	3159518	10604620	1071066620	330707	1066156484	0.4584342288624399	0.0229	0.4263	0.5508		
p1k_00284	10769241	8169644	660	594911	0	0	0	0	275632	0	0	0	0	1146463	400540	181391	75.86090793213747	10769241.0	10174330.0	94.48	594911.0	5.52	p1k_00284_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10769241.0	0.0	20-101	51.0	15.993101882552754	99.79731644969225	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass	2.6	10808529	3176189	10808529	1091661429	318066	1086850368	0.440709992328583	0.0235	0.4348	0.5417		
p1k_00285	20061908	13785304	11142	1744814	0	0	0	0	830456	0	0	0	0	2647726	718621	323845	68.71382323156901	20061908.0	18317094.0	91.3	1744814.0	8.7	p1k_00285_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20061908.0	0.0	20-100	51.0	13.916025129621582	99.26995757332752	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass	2.6	20138810	5948277	20138810	2013881000	1310872	2004089379	0.4862065335538694	0.0432	0.4315	0.5253		
p1k_00286	10609445	8121054	1406	474381	0	0	0	0	217191	0	0	0	0	1195136	420808	179469	76.54551204139331	10609445.0	10135064.0	95.53	474381.0	4.47	p1k_00286_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10609445.0	0.0	20-101	50.0	21.902028828117285	99.54471774913767	pass	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass	2.6	10640474	3097143	10640474	1074687874	288115	1070008507	0.4354163765320386	0.0206	0.4419	0.5375		
p1k_00287	7859209	5569499	514123	345633	0	0	0	0	173914	0	0	0	0	856887	281252	117901	70.86589757315271	7859209.0	7513576.0	95.6	345633.0	4.4	p1k_00287_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7859209.0	0.0	20-101	50.0	22.49128785478969	99.56259898419805	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass	2.6	7876564	2311733	7876564	795532964	245051	792012898	0.4424789618145855	0.0207	0.4149	0.5644		
p1k_00288	10229661	7804816	130779	450154	0	0	0	0	200837	0	0	0	0	1097742	383983	161350	76.29593981657847	10229661.0	9779507.0	95.6	450154.0	4.4	p1k_00288_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10229661.0	0.0	20-101	50.0	20.62291989607264	99.5608186820658	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass	2.6	10256409	3041241	10256409	1035897309	313743	1031237127	0.4498691095644115	0.0189	0.4371	0.544		
p1k_00289	9090593	6651471	624125	411888	0	0	0	0	181608	0	0	0	0	769784	317546	134171	73.16872507657092	9090593.0	8678705.0	95.47	411888.0	4.53	p1k_00289_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9090593.0	0.0	20-101	50.0	20.219464720667464	99.54950529629916	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass	2.6	9113397	2690201	9113397	920453097	278850	916334564	0.4474462646085268	0.0177	0.4242	0.5581		
p1k_00290	8822119	6611001	413284	460744	0	0	0	0	147726	0	0	0	0	749686	315995	123683	74.93665637473265	8822119.0	8361375.0	94.78	460744.0	5.22	p1k_00290_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8822119.0	0.0	20-101	51.0	17.925602322438987	99.79305039979624	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8847609	2615475	8847609	893608509	273252	889622968	0.4460052651535349	0.0173	0.4354	0.5473		
